"probe_id" "refU" "refM"
"cg01459033" 1.72512778561524 NA
"cg01494083" 2.04518614639108 NA
"cg01522880" -1.54423860096019 NA
"cg01661130" 0.127584399089748 NA
"cg01680674" 0.114903822119029 NA
"cg01704105" -0.548969132196313 NA
"cg01786329" -0.211743445426823 NA
"cg01806526" -0.698002918733628 NA
"cg01835509" 0.0262156940226818 NA
"cg01884526" 2.30922165980859 NA
"cg01914059" 0.73174637983844 NA
"cg01934797" 2.23152512772764 NA
"cg01942543" 0.967472957430362 NA
"cg01943851" 2.04079847270388 NA
"cg01947695" 1.31229934794937 NA
"cg01973164" 1.87001968572057 NA
"cg02017347" -0.338922846162425 NA
"cg02085016" -0.678534792939151 NA
"cg02120611" 0.482849739297099 NA
"cg02159643" 2.11947267762453 NA
"cg02169203" -3.12870959845609 NA
"cg02172824" -1.57550813026223 NA
"cg02198582" 1.81260767896864 NA
"cg02231325" -1.07654546828331 NA
"cg02247870" -2.65863009008404 NA
"cg02283931" -0.458958148467765 NA
"cg02415963" -0.48714491714367 NA
"cg02417084" -2.05056148007191 NA
"cg02493376" 1.30087212889153 NA
"cg02550308" 2.02425031524661 NA
"cg02640572" -0.653822988569406 NA
"cg02693870" -0.459127858582242 NA
"cg02746752" 0.407653685775515 NA
"cg02761778" 0.523822161375914 NA
"cg02814420" -2.44025622786117 NA
"cg02851049" 2.45143548137019 NA
"cg02870744" 0.928635900439287 NA
"cg02871659" -1.31584036925571 NA
"cg02887697" 1.35429630580894 NA
"cg02890863" 0.000847418776143255 NA
"cg03011941" -0.920646489075401 NA
"cg03013727" 1.34306002379333 NA
"cg03033688" -0.823874200190003 NA
"cg03072681" -0.0747546773672914 NA
"cg03084838" 0.776852133748948 NA
"cg03161410" -0.189866468298467 NA
"cg03266048" 1.17439229555655 NA
"cg03273233" 2.42585135786746 NA
"cg03397234" -3.0280968780957 NA
"cg03400583" -0.234626104944589 NA
"cg03485830" 1.99276513617451 NA
"cg03575380" 1.10596767061832 NA
"cg03579885" -0.509654819415746 NA
"cg03633039" 1.4547718029693 NA
"cg03641105" -2.96693108611742 NA
"cg03715182" 1.21733623901226 NA
"cg03725192" -0.442361962902378 NA
"cg03729603" 1.45668951531378 NA
"cg03832059" 1.50789935787234 NA
"cg03859282" -1.34042872543809 NA
"cg03866831" 0.939592568357661 NA
"cg03873392" 0.978508675788614 NA
"cg03880890" 2.08241724303367 NA
"cg03889236" 0.649469914681117 NA
"cg03933495" -0.404507885435516 NA
"cg03934782" -0.951390422483539 NA
"cg03934844" 1.64782306611998 NA
"cg03961481" -0.940281047830219 NA
"cg03968943" -0.474702860442714 NA
"cg04002486" -0.256843622481353 NA
"cg04002758" -2.97349010863903 NA
"cg04017227" -0.153388683889061 NA
"cg04019954" 0.641440752846689 NA
"cg04066242" -2.89321115156276 NA
"cg04091822" -0.250382604658046 NA
"cg04139847" 0.23039342490462 NA
"cg04171425" 0.420634311924089 NA
"cg04206329" -2.47645087081056 NA
"cg04223793" -0.031557576035294 NA
"cg04242078" -0.343441488914207 NA
"cg04273867" 2.3161231739987 NA
"cg04317707" 2.08589290312731 NA
"cg04321267" -0.283372649434569 NA
"cg04480052" 1.69356355005546 NA
"cg04481126" 0.637377684724099 NA
"cg04482088" -2.31296859375096 NA
"cg04508648" 0.247129376494734 NA
"cg04516203" -1.36380605850643 NA
"cg04650403" 1.29141057868257 NA
"cg04745662" 0.915073349428491 NA
"cg04777644" -0.623293192792994 NA
"cg04833938" -0.0587514158315557 NA
"cg04913815" 0.275730301628338 NA
"cg04939294" -2.64822525564168 NA
"cg04946709" 1.2169506788108 NA
"cg05012983" -2.62787217303359 NA
"cg05075996" 1.77636223451511 NA
"cg05099576" -0.297030802290182 NA
"cg05118364" -0.0189258194699911 NA
"cg05138892" 1.26612754465929 NA
"cg05180954" 2.09533575904769 NA
"cg05188837" -0.154646952605791 NA
"cg05283804" -0.123581302928617 NA
"cg05302211" 0.34289055298469 NA
"cg05325887" 1.27403218228656 NA
"cg05341384" -0.263885996652766 NA
"cg05388106" -0.132315640835349 NA
"cg05420738" 0.412440381802834 NA
"cg05430387" 0.321044250871007 NA
"cg05558259" -0.00640832850732255 NA
"cg05572584" 0.350410492570226 NA
"cg05722692" 0.0134801406467415 NA
"cg05754929" -1.84401692688837 NA
"cg05797594" 0.073568539730579 NA
"cg05823577" 2.37590482618578 NA
"cg05847664" 1.27695287121832 NA
"cg05893365" -3.01925557622751 NA
"cg05911749" 2.20903623238481 NA
"cg05940861" -3.13900320739315 NA
"cg05988645" -1.03105666405405 NA
"cg06014057" 1.81236675319898 NA
"cg06015834" -0.5369465872513 NA
"cg06048154" -1.33818995673074 NA
"cg06053417" 2.44807643270223 NA
"cg06080729" 2.05283546076862 NA
"cg06100324" 1.92752903817196 NA
"cg06117153" -0.664838512306831 NA
"cg06121207" -0.175772101263348 NA
"cg06129084" -2.07845075692988 NA
"cg06138439" -1.07788262745317 NA
"cg06294373" -0.382208882713759 NA
"cg06344952" 2.08590842390517 NA
"cg06348615" -2.75447698808954 NA
"cg06416760" -2.24391241117709 NA
"cg06422782" 0.767392651947945 NA
"cg06497955" 2.16313968772849 NA
"cg06507124" 0.0487716981927546 NA
"cg06538437" 1.64061067628121 NA
"cg06568038" -2.13567512662799 NA
"cg06574679" 1.82094885662833 NA
"cg06640533" 1.72783563430165 NA
"cg06660174" 1.11284627556829 NA
"cg06663648" -3.164488004066 NA
"cg06688848" -2.85351054143977 NA
"cg06722193" -1.41153190098346 NA
"cg06733971" 0.930396459327431 NA
"cg06754445" -2.08814720278182 NA
"cg06768088" 0.877186057626341 NA
"cg06969739" 0.776658547879014 NA
"cg06986489" 0.616379187584293 NA
"cg07025134" -3.0104380144089 NA
"cg07029201" 1.30296764270675 NA
"cg07091798" -0.445910115197081 NA
"cg07212416" -0.716436807815262 NA
"cg07336438" -0.558634108547113 NA
"cg07367760" 0.885680800328087 NA
"cg07369559" 1.27304237610808 NA
"cg07378013" 1.39141963429636 NA
"cg07474076" 0.551764420629627 NA
"cg07605834" 1.12486852763918 NA
"cg07645656" 0.614342469578205 NA
"cg07684310" 2.0713430894626 NA
"cg07709980" -0.153501949038485 NA
"cg07779179" 0.17204249436573 NA
"cg07830287" 1.41986352026798 NA
"cg07874127" 1.54446015057256 NA
"cg07876131" -0.358370001880931 NA
"cg07903153" -0.673618153968 NA
"cg07915849" 0.944143055046825 NA
"cg07983330" 1.64557149373938 NA
"cg07990658" 2.25423531835524 NA
"cg07994580" 0.179472952754401 NA
"cg08068296" -0.959494334039486 NA
"cg08144444" 1.47733729788744 NA
"cg08202507" -0.7965783090442 NA
"cg08249385" 1.62660939349866 NA
"cg08276524" 0.37213660332735 NA
"cg08296969" 2.13685218844423 NA
"cg08331635" 0.137552055095931 NA
"cg08470892" 0.586706344332299 NA
"cg08496521" 0.673661683239778 NA
"cg08521396" -0.37201174593261 NA
"cg08521777" -1.29375399088992 NA
"cg08527467" 2.29832786841653 NA
"cg08577776" -0.855986350819474 NA
"cg08591299" 0.95488766820502 NA
"cg08627125" 1.60070768970973 NA
"cg08645402" 1.54083508125289 NA
"cg08674415" 0.338713694131551 NA
"cg08861556" -2.83951156771406 NA
"cg08895633" -0.350860607770249 NA
"cg08996483" 0.744803251170668 NA
"cg09052626" 0.913471979333991 NA
"cg09064491" 1.36415954963594 NA
"cg09084746" -2.72894542311639 NA
"cg09175221" 1.16278209935688 NA
"cg09226888" -0.073573309054382 NA
"cg09242293" -0.0564752104292349 NA
"cg09274253" 1.62139420767189 NA
"cg09305478" -0.642496505687192 NA
"cg09313046" -0.531473711544449 NA
"cg09336277" 1.42921461274861 NA
"cg09550945" 1.03389749887369 NA
"cg09639264" 1.37379522262052 NA
"cg09735146" -0.41949837381906 NA
"cg09736526" 0.49196219742026 NA
"cg09750400" 1.77900376917129 NA
"cg09815150" -1.10963255454139 NA
"cg09829551" -1.15641863094511 NA
"cg09894383" -1.00439310654483 NA
"cg09919392" -0.105760140584006 NA
"cg09945381" -0.866175439473769 NA
"cg09958559" -3.02844948450653 NA
"cg10071493" 0.834170207065955 NA
"cg10071602" 0.713623467811365 NA
"cg10089193" -0.395711746245852 NA
"cg10140104" -0.659722769802755 NA
"cg10270785" 0.664042555705102 NA
"cg10326287" -1.07428801606375 NA
"cg10368834" 0.579952378972332 NA
"cg10387405" -2.08395262795731 NA
"cg10406676" -0.208573292317433 NA
"cg10426893" -1.53723267435724 NA
"cg10428917" 1.55339291343874 NA
"cg10863145" 0.772728058450161 NA
"cg10909154" -1.6479440425308 NA
"cg10985987" -2.64056875610576 NA
"cg11032038" 0.623630954762799 NA
"cg11238564" -0.836873857244906 NA
"cg11660537" 0.177914419603708 NA
"cg11731337" 0.0470881078150618 NA
"cg12119029" -0.423433169196372 NA
"cg12120904" -0.765922777765647 NA
"cg12159757" 0.398505642023644 NA
"cg12612277" 0.922672344787845 NA
"cg12615235" -0.667540174570478 NA
"cg12689475" -0.929637717789745 NA
"cg12689608" 0.571115118139801 NA
"cg13552869" -0.455146647029966 NA
"cg14301190" -0.56552944863114 NA
"cg14791747" -1.38212491218188 NA
"cg15547140" 0.23437294622812 NA
"cg15869642" 1.97923483889265 NA
"cg16076930" -1.35838087487583 NA
"cg16422137" -2.56487551104532 NA
"cg16433860" -0.655244741195229 NA
"cg16527107" -0.370188114855327 NA
"cg16586261" -1.70740503145076 NA
"cg16672956" 1.22512163854957 NA
"cg16750946" 0.611071760340922 NA
"cg16786481" 0.370022554737919 NA
"cg16788942" 0.746953874962455 NA
"cg18763046" -2.55307085831999 NA
"cg19110355" -2.6158030574262 NA
"cg20430434" -1.75723562149145 NA
"cg20999813" -2.82941035190899 NA
"cg22099398" -0.528367379497651 NA
"cg22530146" 0.692184280134545 NA
"cg22621780" -0.0685324654099903 NA
"cg23093496" -2.85891302320759 NA
"cg23357257" -1.64588081028173 NA
"cg23839398" 0.988803714356908 NA
"cg24433189" -0.0664594329545613 NA
"cg24908603" -1.58396685514256 NA
"cg25000382" -2.84068380861538 NA
"cg26455175" 0.531113825336912 NA
"cg26458287" -1.18386698349525 NA
"cg26654559" 0.389070280494471 NA
"cg26681017" 0.1828063083353 NA
"cg26786800" 0.858231677340693 NA
"cg26795035" 1.6282055966033 NA
"cg26835520" -0.221571908089627 NA
"cg26851141" -1.45502659914921 NA
"cg26918062" -0.2229437093825 NA
"cg26952936" 0.0592673734852272 NA
"cg26983731" 0.461186467125249 NA
"cg27004640" -0.245469069250395 NA
"cg27024272" -0.613842736376604 NA
"cg27029744" 0.680384860712288 NA
"cg27052344" 0.914149159511161 NA
"cg27078729" 1.66735722009899 NA
"cg27103083" 1.29365555496974 NA
"cg27117679" -1.2659229369967 NA
"cg27136643" -0.111443644772198 NA
"cg27170206" 1.60163637873313 NA
"cg27304754" -0.86613942765231 NA
"cg27460547" -0.145365071638241 NA
"cg27461883" -2.90169914166386 NA
"cg27482083" 1.94280464813445 NA
"cg27498751" 1.01935834511877 NA
"cg27647054" -0.237229862481462 NA
"cg27665571" 0.14154726112066 NA
"cg00039147" 0.24298574546158 NA
"cg00040016" 1.86177419677677 NA
"cg00050289" 2.09950680489779 NA
"cg00177698" -2.79852338009057 NA
"cg00200667" -0.0309267666642176 NA
"cg00218203" 0.833454711523858 NA
"cg00235508" 1.4179630923912 NA
"cg00248805" 2.15194993966872 NA
"cg00276752" 2.09480371571695 NA
"cg00318013" 0.144451291788572 NA
"cg00366236" 0.601400126250661 NA
"cg00442670" 0.939191203196114 NA
"cg00480209" -2.65613213673194 NA
"cg00495570" 0.562936171543273 NA
"cg00499726" -1.62223277924968 NA
"cg00545916" -1.2879420060557 NA
"cg00591342" -2.99947916712447 NA
"cg00647040" -0.0240184535831266 NA
"cg00760646" 0.914099612174468 NA
"cg00777063" 1.12267306067519 NA
"cg00803478" 0.131995524851481 NA
"cg00874371" 2.16561782850306 NA
"cg00891649" -1.9952059170532 NA
"cg00904566" 0.0643883129027666 NA
"cg01109337" -0.376712744430854 NA
"cg01185087" 0.48965826062362 NA
"cg01369276" 1.88241588002928 NA
"cg01388015" 1.87190980577141 NA
"cg01389917" -0.491182334654291 NA
"cg01446571" 2.02595395281195 NA
"cg01597135" 0.847215008809018 NA
"cg01715370" -1.69162804739973 NA
"cg01863613" -2.14350323693807 NA
"cg01976960" 0.821770290463422 NA
"cg02031712" 1.49925650609172 NA
"cg02107887" -2.84424605700089 NA
"cg02188443" -0.378790206196929 NA
"cg02237906" -0.118279790853997 NA
"cg02269636" -0.106402544179523 NA
"cg02318535" 0.984628086410941 NA
"cg02340063" -0.766714499264445 NA
"cg02340853" 0.409796343574325 NA
"cg02347212" 0.687510569471786 NA
"cg02387455" 0.769259583032024 NA
"cg02401941" -0.500445427325492 NA
"cg02806012" -0.00488596637159754 NA
"cg02880176" -2.04790560879234 NA
"cg03051617" 2.29294667126642 NA
"cg03160815" -1.0756075095589 NA
"cg03226208" 1.17300988938698 NA
"cg03233426" -0.636050002380531 NA
"cg03277434" 1.96497729804356 NA
"cg03297092" -0.0297621844860681 NA
"cg03321231" 0.674169365667807 NA
"cg03451731" 1.27421321122238 NA
"cg03598112" -2.05669922461481 NA
"cg03612700" 0.199048982559868 NA
"cg03691418" 1.56866479503189 NA
"cg03708990" 1.3019540498059 NA
"cg03791497" -2.89672935079816 NA
"cg03919779" -0.904171376157683 NA
"cg04346272" -2.74725075953025 NA
"cg04504128" -2.6924186787473 NA
"cg04537209" -3.17471443340844 NA
"cg04576298" 0.927708890385383 NA
"cg04613258" -0.0279906856039711 NA
"cg04743932" 1.96701029622294 NA
"cg04843775" -3.40307839397447 NA
"cg04865506" -1.65309639638588 NA
"cg04920917" -1.41281547469829 NA
"cg04925705" -2.45468380748654 NA
"cg05045001" -2.94458775691177 NA
"cg05229989" 0.777634115191063 NA
"cg05266345" -1.5688661002862 NA
"cg05368731" -1.55921519543098 NA
"cg05401645" -2.75341628879907 NA
"cg05472349" 1.15135208678934 NA
"cg05571310" -2.23461095840651 NA
"cg05784951" 1.90324806618043 NA
"cg05890545" 0.984346562871826 NA
"cg06018019" 1.88028005255706 NA
"cg06024079" -0.946535593119646 NA
"cg06220958" -1.13885177572907 NA
"cg06394876" 0.591839373735125 NA
"cg06483621" 0.738990646184755 NA
"cg06491139" 1.56838889132796 NA
"cg06496641" -0.344078030952011 NA
"cg06663970" 0.448848368691183 NA
"cg06697425" 0.0971102681237154 NA
"cg06768437" 1.6347007145032 NA
"cg06870986" -0.905002543586126 NA
"cg06891043" 0.557749994240681 NA
"cg06899912" 2.24979279316196 NA
"cg06973652" 1.52480879457959 NA
"cg07016075" 0.0466195201248116 NA
"cg07054184" 0.39073653451531 NA
"cg07069601" -2.95075840924919 NA
"cg07125124" 2.10589435962142 NA
"cg07133749" -1.68951465987306 NA
"cg07203490" 1.60865410407581 NA
"cg07223935" 1.23256285637736 NA
"cg07252575" 0.928126933947894 NA
"cg07327144" -1.32883656647685 NA
"cg07430967" -1.45231846493192 NA
"cg07461501" -0.802290122524947 NA
"cg07712267" -0.365488764601083 NA
"cg07720143" 0.702780405305038 NA
"cg07832143" 0.773468682671597 NA
"cg07870541" 0.511608849934115 NA
"cg07933967" 1.84451258782775 NA
"cg07967210" -0.99744006698632 NA
"cg08072659" -2.77524195111774 NA
"cg08073629" 1.57777094906069 NA
"cg08084655" -0.362636854705404 NA
"cg08223357" 0.184422136860373 NA
"cg08267319" -0.840412160601274 NA
"cg08573299" 1.33384244047198 NA
"cg08646570" 1.64804876624816 NA
"cg08706258" -2.94222951115837 NA
"cg08749735" -0.628897725194221 NA
"cg08811817" -0.149640076412924 NA
"cg08823411" 0.869217004278159 NA
"cg08832266" 0.653417521874855 NA
"cg08868352" -2.78984739700604 NA
"cg08994498" -2.42673738432962 NA
"cg08994789" 2.56126313226744 NA
"cg09018467" -2.63972092518168 NA
"cg09038914" 0.780323669545767 NA
"cg09124679" -2.52163401280155 NA
"cg09176194" 1.84755386327952 NA
"cg09200760" 0.791809344372851 NA
"cg09240747" 1.01062494238535 NA
"cg09304587" 0.360339363997618 NA
"cg09311778" 2.05913371175225 NA
"cg09311964" -1.34436132562335 NA
"cg09329621" 2.23398779735403 NA
"cg09339907" 1.58462886508052 NA
"cg09575542" 0.894880903389762 NA
"cg09629954" -1.30207850464406 NA
"cg09637367" 2.26211152062455 NA
"cg09683258" -0.790258108382479 NA
"cg09723155" -2.58453628629016 NA
"cg09748952" -0.86363586425735 NA
"cg09795794" 1.12676877396781 NA
"cg09922103" 0.59818297821385 NA
"cg09939462" -0.293371731201072 NA
"cg09970680" 2.73860342440275 NA
"cg10154655" -2.92817558909364 NA
"cg10193441" 0.45956859169849 NA
"cg10247252" -0.398416390717136 NA
"cg10252138" 0.228232045868388 NA
"cg10328573" -0.424626121907118 NA
"cg10372402" 0.774044343320477 NA
"cg10413161" -0.129325237832711 NA
"cg10457504" -2.14716943229165 NA
"cg10460003" 2.29893465343286 NA
"cg10588705" 1.49761130040991 NA
"cg10595406" 2.15689522159534 NA
"cg10754668" -0.450966945388423 NA
"cg10759591" 0.241396153321557 NA
"cg10802974" -0.165070070810261 NA
"cg10854807" 0.121243143161426 NA
"cg10940874" 2.2891968181757 NA
"cg11028167" -0.345112265145176 NA
"cg11053574" -3.05607698924128 NA
"cg11143157" 1.87085751406822 NA
"cg11230471" 2.17249034545171 NA
"cg11555339" 0.355059537066126 NA
"cg11624085" 0.232478614456038 NA
"cg11633473" -0.11583185849601 NA
"cg11776336" -0.0272769543056342 NA
"cg11777611" 2.37185715602407 NA
"cg11853963" 1.01238468836673 NA
"cg11882478" -2.4103066907288 NA
"cg11950835" -2.23627685808214 NA
"cg11977443" -0.883401683479031 NA
"cg12015748" -1.33573055555272 NA
"cg12017007" -2.69811437958808 NA
"cg12089229" 1.64713875100047 NA
"cg12091339" 2.08494249278138 NA
"cg12146151" -0.387901227378128 NA
"cg12190841" 0.770452223816415 NA
"cg12193153" 0.51975475098772 NA
"cg12243007" -0.401574751954992 NA
"cg12372461" -1.02716690477451 NA
"cg12444081" 0.265267951757545 NA
"cg12460307" -1.16342201782183 NA
"cg12597066" 0.71408555317508 NA
"cg12648806" -1.53220578149047 NA
"cg12801552" 0.11781126542072 NA
"cg12850695" -2.4830149347492 NA
"cg13050981" -2.86077699196103 NA
"cg13074687" 0.729827989049205 NA
"cg13075263" -2.07527428953644 NA
"cg13105522" 1.30203823875477 NA
"cg13167372" -1.07822172606864 NA
"cg13230424" -0.422219913926098 NA
"cg13306942" 0.55585634407972 NA
"cg13453607" -0.761902564554477 NA
"cg13520327" -0.632814729505625 NA
"cg13537940" 0.822740708531637 NA
"cg13655341" -0.593318250372098 NA
"cg13695956" 2.43372346755822 NA
"cg13710086" -0.290185083049796 NA
"cg13712818" 0.687822892722279 NA
"cg13818424" 1.35957684223661 NA
"cg14039347" 2.20450305005288 NA
"cg14100578" -2.89217374254534 NA
"cg14337614" -0.418337248278932 NA
"cg14381452" 1.94017181439883 NA
"cg14416930" 2.19109065829748 NA
"cg14445437" -2.81379922387208 NA
"cg14475947" -0.0496494198274709 NA
"cg14660024" -0.238755819518076 NA
"cg14724590" 0.546795771593932 NA
"cg14787150" 0.893038713543877 NA
"cg14905731" 1.94222074974945 NA
"cg14969119" -2.48610189750751 NA
"cg15048534" -1.02129179585634 NA
"cg15049636" -0.982818771917846 NA
"cg15088880" 0.291857172135121 NA
"cg15105252" -0.32692517050469 NA
"cg15269721" -0.382389236670992 NA
"cg15405429" 2.39257268481028 NA
"cg15783768" 0.354500721856965 NA
"cg15824080" -3.09652243906454 NA
"cg15944824" 0.0844739472564415 NA
"cg15996459" -0.801717464875857 NA
"cg16014725" 1.2930859055243 NA
"cg16124601" 2.41325172264083 NA
"cg16179619" 1.30851893876552 NA
"cg16262566" -3.14068996622238 NA
"cg16578923" 0.627769672245717 NA
"cg16626322" 0.868420028540382 NA
"cg16636522" -1.56113681347528 NA
"cg16768320" 2.45950653591761 NA
"cg17143303" 0.0320959706412753 NA
"cg17267398" 0.90087493759554 NA
"cg17515076" 2.15628321902373 NA
"cg17542650" 1.47452862679319 NA
"cg17581200" 1.40121512385008 NA
"cg17668069" -2.11186319683939 NA
"cg17755564" 0.517779692811218 NA
"cg17842670" -0.99939321383494 NA
"cg17842879" 0.0480490227599434 NA
"cg17876332" 0.492512863223949 NA
"cg17976625" 0.0889185143655708 NA
"cg18048405" 0.294723097970535 NA
"cg18052601" 2.31950199180062 NA
"cg18098335" 1.21908664946698 NA
"cg18126613" -0.394550216774141 NA
"cg18240703" -0.89809825415077 NA
"cg18259003" -1.14401918596276 NA
"cg18318636" -3.09664543332585 NA
"cg18328681" -0.630292127148142 NA
"cg18522655" 1.05553401118771 NA
"cg18595005" -1.25173787392892 NA
"cg18634030" -0.0382545899330956 NA
"cg18634637" 0.725693479089355 NA
"cg18743730" -0.442270829492037 NA
"cg18879998" 2.13253678387381 NA
"cg18901378" 0.415644078056106 NA
"cg18908342" 0.846651419710805 NA
"cg18909235" 1.19669971654358 NA
"cg18984499" -3.2538552584174 NA
"cg19039672" 0.0552290049654773 NA
"cg19470840" -0.0729025991159001 NA
"cg19639560" -1.0444268268389 NA
"cg19648792" 0.33249081795512 NA
"cg19717060" -0.716990217481726 NA
"cg19777771" -1.29248796589729 NA
"cg19913367" -2.64544290565681 NA
"cg20127596" 1.71607957375637 NA
"cg20195820" 0.928125790393672 NA
"cg20247222" 1.3088711448051 NA
"cg20261915" 0.461336618731982 NA
"cg20333067" -0.563477952891615 NA
"cg20562478" 1.77489112938824 NA
"cg20586091" -0.372123097240297 NA
"cg20586239" 0.298062296248974 NA
"cg20613151" -2.97704121614456 NA
"cg20658709" -0.283812592890372 NA
"cg20687875" 0.889966334871663 NA
"cg20932150" -0.111450315910252 NA
"cg20959920" 1.87751814093703 NA
"cg21018494" -3.01920911862924 NA
"cg21274724" 0.0746006612338213 NA
"cg21309379" -0.602587163729928 NA
"cg21372672" 0.765758131111362 NA
"cg21463907" 2.17269409261156 NA
"cg21637282" -3.02914211745339 NA
"cg21640994" -0.578255084200996 NA
"cg21777866" -0.371640965544024 NA
"cg21953146" 0.662771835582312 NA
"cg22026001" 0.702167587008201 NA
"cg22245585" -0.181141693536352 NA
"cg22282896" -0.0869254719964235 NA
"cg22430950" -0.505426568420091 NA
"cg22435132" 1.14388969788954 NA
"cg22547480" 2.16505384403654 NA
"cg22949073" 1.58553950099265 NA
"cg23120942" -0.518678830233983 NA
"cg23243929" 1.03742385182845 NA
"cg23387800" 1.29455295337723 NA
"cg23473297" -1.62111708701192 NA
"cg23499929" 1.74569789168898 NA
"cg23596986" 0.914461425977296 NA
"cg23667362" -2.54617610580643 NA
"cg23756381" -1.41001945774173 NA
"cg23850339" 2.11197710705699 NA
"cg23889093" -1.12397170819325 NA
"cg23921860" 1.02701445306494 NA
"cg23934351" -0.850027028053138 NA
"cg23989156" -0.699680067809113 NA
"cg24052809" 1.74101466572725 NA
"cg24105314" -1.24016297703967 NA
"cg24124398" -2.93422591561109 NA
"cg24139916" -1.92344003799175 NA
"cg24156181" -0.0658784486370482 NA
"cg24276151" 1.96929119514282 NA
"cg24320242" 1.64856795195161 NA
"cg24432245" -1.05373130604081 NA
"cg24612990" 0.708854637571291 NA
"cg24688343" 1.80489775036606 NA
"cg24699433" -2.46582278531926 NA
"cg24768093" -1.44053829313815 NA
"cg24795046" -0.494015358203591 NA
"cg24849091" 0.74290220068928 NA
"cg24871089" -0.535455168157451 NA
"cg24909667" 1.54718749456929 NA
"cg24997359" -0.576086301343622 NA
"cg25044734" -0.839825782125117 NA
"cg25104511" -0.2966465081497 NA
"cg25293325" 0.162636498363116 NA
"cg25492458" 0.119330658416836 NA
"cg25581932" -1.24269276108213 NA
"cg25598400" 0.881210605417056 NA
"cg25739309" 1.64968032073093 NA
"cg25746923" -0.739167279281352 NA
"cg25876840" -0.707655689057412 NA
"cg25990329" 1.61400957517583 NA
"cg26061772" -2.92241602471834 NA
"cg26074120" 1.43338201512835 NA
"cg26118142" -0.455842016196388 NA
"cg26176469" 0.151583924256032 NA
"cg26238560" 1.0562748051449 NA
"cg26263310" 1.91520566396575 NA
"cg26267341" -2.47551369928186 NA
"cg26279814" -2.9912361607501 NA
"cg26401624" 1.09351054992587 NA
"cg26462239" -0.420887870690307 NA
"cg26602314" -0.0695607334151414 NA
"cg26800237" -1.35074274165789 NA
"cg27072893" -0.746337810181323 NA
"cg27112993" 1.00783168766553 NA
"cg27286572" -2.36303543040612 NA
"cg27350579" 0.017533532488799 NA
"ch.17.727943F" -2.45097816012761 NA
"cg00047162" -0.224640202568413 NA
"cg00058163" -0.3869144521381 NA
"cg00095165" -0.516617616139559 NA
"cg00728296" -2.2413636792818 NA
"cg00957686" -0.409463270136004 NA
"cg01293379" -2.28118177182477 NA
"cg01673082" -1.22165211616468 NA
"cg01836567" -0.242697899208116 NA
"cg02263426" -0.379809539311985 NA
"cg02978168" -0.518478196094227 NA
"cg03160145" -2.09711167627968 NA
"cg03349504" 1.60212846579341 NA
"cg03463303" 1.57947041720319 NA
"cg05896682" -1.29083894373453 NA
"cg06191260" -0.812492381410426 NA
"cg06282189" 1.53626994435769 NA
"cg06454983" 1.59791857771067 NA
"cg06595072" 0.428158105007914 NA
"cg06676603" 1.2579008294402 NA
"cg06977186" 0.916693220761104 NA
"cg07241573" -0.146204844176584 NA
"cg07390210" -0.352476941524498 NA
"cg07510885" -0.104852426962979 NA
"cg09003876" -2.79184855790897 NA
"cg09830678" -0.279947894721704 NA
"cg10092257" -0.338186888289289 NA
"cg10139470" -1.92138025619623 NA
"cg10878998" -0.903582260861048 NA
"cg11911418" 2.20890439967591 NA
"cg12358298" 0.662218658793903 NA
"cg12421097" 0.426639076005728 NA
"cg13198885" 2.23296366908896 NA
"cg13365022" -1.79741791228345 NA
"cg13409148" 2.35359671717514 NA
"cg13525835" 2.23684976533945 NA
"cg13569424" 1.05473140092873 NA
"cg13587056" 0.570294174131003 NA
"cg14334245" 1.27548405322539 NA
"cg14613786" 1.16829013927609 NA
"cg15118105" -0.0817210196998359 NA
"cg15342873" 2.28757956546817 NA
"cg15443732" -1.16506104188019 NA
"cg17017539" -0.424752795781244 NA
"cg17968599" 2.53591433418385 NA
"cg18025258" 2.09785626339609 NA
"cg18687533" -0.415910279378387 NA
"cg18923635" 1.4846379386314 NA
"cg19199159" -0.850048151469678 NA
"cg19950017" -0.414049072167544 NA
"cg20250274" -2.40052806925771 NA
"cg20322862" -0.45782786726988 NA
"cg20490386" 2.44513305824349 NA
"cg21186506" 2.10358870104624 NA
"cg21321768" 1.13080346517661 NA
"cg22483634" 0.491272920344901 NA
"cg22518079" 2.27939610649015 NA
"cg23273301" 0.91676455588318 NA
"cg23779421" 0.854647240851929 NA
"cg23780514" -2.02762973177392 NA
"cg23824713" 1.28239216371127 NA
"cg23871796" 2.21370431993263 NA
"cg23996704" 1.25867214025124 NA
"cg24258439" 2.38293907562777 NA
"cg24549153" -0.479513452448161 NA
"cg24858440" -0.824921986213814 NA
"cg24876445" -0.612296606297956 NA
"cg24883732" 1.68442510110583 NA
"cg25040850" 1.17433420728567 NA
"cg25577866" -2.85578479706707 NA
"cg25912247" 1.34208863746443 NA
"cg25927259" 0.675005807426617 NA
"cg26661543" -2.57160728810166 NA
"cg26910047" 1.90144913302468 NA
"cg00058938" -0.568829678184162 NA
"cg00090338" 2.3671696670163 NA
"cg00091060" -0.919384835256433 NA
"cg00147863" 1.31173076597193 NA
"cg00249093" -1.0343081099417 NA
"cg00336800" -1.57718787075282 NA
"cg00370815" -0.813312508141928 NA
"cg00394844" 0.00687972942572847 NA
"cg00473031" -2.69583758761026 NA
"cg00536080" 0.0770961844788945 NA
"cg00578775" 0.354002389035965 NA
